,ID,Date,Time,Open,High,Low,Close
405882,10,2021-04-10,13:00:00,0.51,0.52,0.51,0.52
405881,10,2021-04-10,14:00:00,0.52,0.54,0.52,0.53
405880,10,2021-04-10,15:00:00,0.53,0.54,0.52,0.53
405879,10,2021-04-10,16:00:00,0.53,0.55,0.53,0.54
405878,10,2021-04-10,17:00:00,0.55,0.59,0.55,0.58
405877,10,2021-04-10,18:00:00,0.56,0.56,0.54,0.55
405876,10,2021-04-10,19:00:00,0.55,0.55,0.53,0.54
405875,10,2021-04-10,20:00:00,0.55,0.56,0.54,0.56
405874,10,2021-04-10,21:00:00,0.56,0.57,0.55,0.55
405873,10,2021-04-10,22:00:00,0.54,0.56,0.54,0.55
405872,10,2021-04-10,23:00:00,0.56,0.56,0.55,0.55
405871,10,2021-04-11,00:00:00,0.55,0.57,0.55,0.57
405870,10,2021-04-11,01:00:00,0.56,0.59,0.56,0.58
405869,10,2021-04-11,02:00:00,0.58,0.58,0.56,0.58
405868,10,2021-04-11,03:00:00,0.58,0.58,0.56,0.57
405867,10,2021-04-11,04:00:00,0.58,0.59,0.58,0.59
405866,10,2021-04-11,05:00:00,0.61,0.63,0.6,0.61
405865,10,2021-04-11,06:00:00,0.6,0.63,0.6,0.62
405864,10,2021-04-11,07:00:00,0.63,0.65,0.61,0.63
405863,10,2021-04-11,08:00:00,0.64,0.65,0.62,0.64
405862,10,2021-04-11,09:00:00,0.65,0.66,0.64,0.64
405861,10,2021-04-11,10:00:00,0.63,0.65,0.63,0.63
405860,10,2021-04-11,11:00:00,0.63,0.63,0.62,0.62
405859,10,2021-04-11,12:00:00,0.62,0.62,0.6,0.61
405858,10,2021-04-11,13:00:00,0.61,0.61,0.58,0.6
405857,10,2021-04-11,14:00:00,0.6,0.6,0.58,0.59
405856,10,2021-04-11,15:00:00,0.59,0.61,0.59,0.61
405855,10,2021-04-11,16:00:00,0.62,0.63,0.6,0.61
405854,10,2021-04-11,17:00:00,0.6,0.6,0.59,0.59
405853,10,2021-04-11,18:00:00,0.59,0.6,0.59,0.59
405852,10,2021-04-11,19:00:00,0.6,0.61,0.6,0.6
405851,10,2021-04-11,20:00:00,0.61,0.61,0.6,0.6
405850,10,2021-04-11,21:00:00,0.6,0.61,0.6,0.61
405849,10,2021-04-11,22:00:00,0.61,0.62,0.6,0.6
405848,10,2021-04-11,23:00:00,0.6,0.61,0.59,0.6
405847,10,2021-04-12,00:00:00,0.6,0.6,0.59,0.59
405846,10,2021-04-12,01:00:00,0.58,0.61,0.58,0.59
405845,10,2021-04-12,02:00:00,0.59,0.6,0.59,0.59
405844,10,2021-04-12,03:00:00,0.6,0.6,0.58,0.59
405843,10,2021-04-12,04:00:00,0.59,0.59,0.58,0.58
405842,10,2021-04-12,05:00:00,0.58,0.59,0.58,0.59
405841,10,2021-04-12,06:00:00,0.59,0.59,0.58,0.58
405840,10,2021-04-12,07:00:00,0.58,0.58,0.57,0.58
405839,10,2021-04-12,08:00:00,0.58,0.61,0.58,0.6
405838,10,2021-04-12,09:00:00,0.6,0.6,0.59,0.6
405837,10,2021-04-12,10:00:00,0.6,0.6,0.58,0.59
405836,10,2021-04-12,11:00:00,0.58,0.59,0.57,0.57
405835,10,2021-04-12,12:00:00,0.58,0.59,0.58,0.59
405834,10,2021-04-12,13:00:00,0.59,0.6,0.59,0.59
405833,10,2021-04-12,14:00:00,0.59,0.6,0.59,0.59
405832,10,2021-04-12,15:00:00,0.58,0.59,0.58,0.58
405831,10,2021-04-12,16:00:00,0.57,0.58,0.57,0.57
405830,10,2021-04-12,17:00:00,0.57,0.57,0.57,0.57
405829,10,2021-04-12,18:00:00,0.57,0.57,0.57,0.57
405828,10,2021-04-12,19:00:00,0.57,0.58,0.57,0.58
405827,10,2021-04-12,20:00:00,0.57,0.57,0.57,0.57
405826,10,2021-04-12,21:00:00,0.57,0.57,0.57,0.57
405825,10,2021-04-12,22:00:00,0.57,0.58,0.57,0.57
405824,10,2021-04-12,23:00:00,0.57,0.58,0.57,0.57
405823,10,2021-04-13,00:00:00,0.58,0.59,0.57,0.59
405822,10,2021-04-13,01:00:00,0.59,0.6,0.58,0.58
405821,10,2021-04-13,02:00:00,0.58,0.59,0.58,0.58
405820,10,2021-04-13,03:00:00,0.58,0.58,0.58,0.58
405819,10,2021-04-13,04:00:00,0.58,0.58,0.58,0.58
405818,10,2021-04-13,05:00:00,0.59,0.59,0.58,0.58
405817,10,2021-04-13,06:00:00,0.58,0.61,0.58,0.61
405816,10,2021-04-13,07:00:00,0.62,0.63,0.6,0.61
405815,10,2021-04-13,08:00:00,0.61,0.64,0.61,0.62
405814,10,2021-04-13,09:00:00,0.63,0.64,0.61,0.62
405813,10,2021-04-13,10:00:00,0.61,0.63,0.61,0.63
405812,10,2021-04-13,11:00:00,0.63,0.64,0.62,0.63
405811,10,2021-04-13,12:00:00,0.63,0.64,0.63,0.64
405810,10,2021-04-13,13:00:00,0.64,0.64,0.63,0.63
405809,10,2021-04-13,14:00:00,0.62,0.63,0.62,0.63
405808,10,2021-04-13,15:00:00,0.63,0.63,0.62,0.63
405807,10,2021-04-13,16:00:00,0.63,0.64,0.63,0.64
405806,10,2021-04-13,17:00:00,0.65,0.68,0.64,0.66
405805,10,2021-04-13,18:00:00,0.66,0.66,0.65,0.65
405804,10,2021-04-13,19:00:00,0.66,0.68,0.66,0.68
405803,10,2021-04-13,20:00:00,0.65,0.67,0.65,0.66
405802,10,2021-04-13,21:00:00,0.67,0.68,0.65,0.66
405801,10,2021-04-13,22:00:00,0.66,0.67,0.65,0.65
405800,10,2021-04-13,23:00:00,0.64,0.66,0.64,0.66
405799,10,2021-04-14,00:00:00,0.65,0.66,0.65,0.66
405798,10,2021-04-14,01:00:00,0.66,0.67,0.65,0.67
405797,10,2021-04-14,02:00:00,0.67,0.67,0.65,0.65
405796,10,2021-04-14,03:00:00,0.65,0.66,0.65,0.66
405795,10,2021-04-14,04:00:00,0.67,0.67,0.66,0.67
405794,10,2021-04-14,05:00:00,0.67,0.68,0.66,0.68
405793,10,2021-04-14,06:00:00,0.69,0.69,0.67,0.68
405792,10,2021-04-14,07:00:00,0.67,0.68,0.67,0.67
405791,10,2021-04-14,08:00:00,0.67,0.68,0.66,0.68
405790,10,2021-04-14,09:00:00,0.67,0.68,0.66,0.66
405789,10,2021-04-14,10:00:00,0.65,0.65,0.61,0.63
405788,10,2021-04-14,11:00:00,0.63,0.64,0.63,0.64
405787,10,2021-04-14,12:00:00,0.64,0.65,0.64,0.65
405786,10,2021-04-14,13:00:00,0.64,0.64,0.63,0.63
405785,10,2021-04-14,14:00:00,0.62,0.63,0.62,0.62
405784,10,2021-04-14,15:00:00,0.62,0.62,0.59,0.61
405783,10,2021-04-14,16:00:00,0.61,0.62,0.61,0.62
405782,10,2021-04-14,17:00:00,0.62,0.63,0.61,0.63
405781,10,2021-04-14,18:00:00,0.63,0.63,0.61,0.61
405780,10,2021-04-14,19:00:00,0.61,0.62,0.6,0.62
405779,10,2021-04-14,20:00:00,0.62,0.62,0.6,0.6
405778,10,2021-04-14,21:00:00,0.61,0.62,0.6,0.6
405777,10,2021-04-14,22:00:00,0.61,0.63,0.61,0.63
405776,10,2021-04-14,23:00:00,0.63,0.63,0.62,0.63
405775,10,2021-04-15,00:00:00,0.63,0.64,0.63,0.64
405774,10,2021-04-15,01:00:00,0.64,0.64,0.62,0.62
405773,10,2021-04-15,02:00:00,0.62,0.63,0.61,0.63
405772,10,2021-04-15,03:00:00,0.62,0.62,0.62,0.62
405771,10,2021-04-15,04:00:00,0.62,0.63,0.62,0.63
405770,10,2021-04-15,05:00:00,0.63,0.63,0.62,0.63
405769,10,2021-04-15,06:00:00,0.62,0.63,0.62,0.63
405768,10,2021-04-15,07:00:00,0.63,0.63,0.62,0.63
405767,10,2021-04-15,08:00:00,0.63,0.64,0.63,0.63
405766,10,2021-04-15,09:00:00,0.63,0.63,0.62,0.63
405765,10,2021-04-15,10:00:00,0.62,0.63,0.62,0.63
405764,10,2021-04-15,11:00:00,0.63,0.63,0.62,0.62
405763,10,2021-04-15,12:00:00,0.62,0.62,0.61,0.62
405762,10,2021-04-15,13:00:00,0.62,0.63,0.62,0.63
405761,10,2021-04-15,14:00:00,0.63,0.63,0.63,0.63
405760,10,2021-04-15,15:00:00,0.63,0.64,0.63,0.63
405759,10,2021-04-15,16:00:00,0.63,0.63,0.63,0.63
405758,10,2021-04-15,17:00:00,0.63,0.64,0.63,0.64
405757,10,2021-04-15,18:00:00,0.64,0.64,0.63,0.63
405756,10,2021-04-15,19:00:00,0.63,0.63,0.63,0.63
405755,10,2021-04-15,20:00:00,0.63,0.63,0.62,0.63
405754,10,2021-04-15,21:00:00,0.63,0.64,0.63,0.63
405753,10,2021-04-15,22:00:00,0.63,0.64,0.63,0.64
405752,10,2021-04-15,23:00:00,0.64,0.65,0.64,0.64
405751,10,2021-04-16,00:00:00,0.65,0.65,0.64,0.64
405750,10,2021-04-16,01:00:00,0.64,0.65,0.64,0.65
405749,10,2021-04-16,02:00:00,0.64,0.65,0.63,0.63
405748,10,2021-04-16,03:00:00,0.63,0.64,0.63,0.63
405747,10,2021-04-16,04:00:00,0.63,0.63,0.62,0.62
405746,10,2021-04-16,05:00:00,0.63,0.63,0.61,0.62
405745,10,2021-04-16,06:00:00,0.61,0.62,0.61,0.62
405744,10,2021-04-16,07:00:00,0.62,0.62,0.6,0.61
405743,10,2021-04-16,08:00:00,0.61,0.62,0.6,0.62
405742,10,2021-04-16,09:00:00,0.62,0.62,0.61,0.62
405741,10,2021-04-16,10:00:00,0.61,0.61,0.6,0.6
405740,10,2021-04-16,11:00:00,0.6,0.61,0.6,0.6
405739,10,2021-04-16,12:00:00,0.59,0.6,0.58,0.6
405738,10,2021-04-16,13:00:00,0.6,0.6,0.59,0.6
405737,10,2021-04-16,14:00:00,0.59,0.59,0.58,0.58
405736,10,2021-04-16,15:00:00,0.57,0.59,0.57,0.59
405735,10,2021-04-16,16:00:00,0.59,0.6,0.59,0.6
405734,10,2021-04-16,17:00:00,0.61,0.62,0.6,0.62
405733,10,2021-04-16,18:00:00,0.62,0.62,0.61,0.62
405732,10,2021-04-16,19:00:00,0.62,0.62,0.61,0.61
405731,10,2021-04-16,20:00:00,0.61,0.61,0.6,0.61
405730,10,2021-04-16,21:00:00,0.61,0.61,0.6,0.61
405729,10,2021-04-16,22:00:00,0.62,0.62,0.61,0.61
405728,10,2021-04-16,23:00:00,0.61,0.61,0.61,0.61
405727,10,2021-04-17,00:00:00,0.6,0.61,0.6,0.61
405726,10,2021-04-17,01:00:00,0.61,0.62,0.61,0.61
405725,10,2021-04-17,02:00:00,0.62,0.63,0.62,0.62
405724,10,2021-04-17,03:00:00,0.63,0.63,0.62,0.62
405723,10,2021-04-17,04:00:00,0.62,0.62,0.61,0.62
405722,10,2021-04-17,05:00:00,0.62,0.62,0.62,0.62
405721,10,2021-04-17,06:00:00,0.62,0.64,0.62,0.63
405720,10,2021-04-17,07:00:00,0.63,0.64,0.63,0.63
405719,10,2021-04-17,08:00:00,0.64,0.64,0.63,0.64
405718,10,2021-04-17,09:00:00,0.64,0.64,0.63,0.63
405717,10,2021-04-17,10:00:00,0.63,0.63,0.62,0.62
405716,10,2021-04-17,11:00:00,0.62,0.62,0.62,0.62
405715,10,2021-04-17,12:00:00,0.62,0.62,0.6,0.61
405714,10,2021-04-17,13:00:00,0.61,0.61,0.6,0.61
405713,10,2021-04-17,14:00:00,0.61,0.62,0.61,0.62
405712,10,2021-04-17,15:00:00,0.62,0.62,0.61,0.61
405711,10,2021-04-17,16:00:00,0.61,0.61,0.6,0.6
405710,10,2021-04-17,17:00:00,0.6,0.6,0.59,0.6
405709,10,2021-04-17,18:00:00,0.6,0.61,0.6,0.6
405708,10,2021-04-17,19:00:00,0.59,0.61,0.59,0.61
405707,10,2021-04-17,20:00:00,0.6,0.61,0.6,0.6
405706,10,2021-04-17,21:00:00,0.6,0.61,0.6,0.6
405705,10,2021-04-17,22:00:00,0.61,0.61,0.61,0.61
405704,10,2021-04-17,23:00:00,0.61,0.61,0.61,0.61
405703,10,2021-04-18,00:00:00,0.61,0.61,0.6,0.6
405702,10,2021-04-18,01:00:00,0.59,0.6,0.59,0.59
405701,10,2021-04-18,02:00:00,0.59,0.59,0.58,0.59
405700,10,2021-04-18,03:00:00,0.58,0.59,0.58,0.58
405699,10,2021-04-18,04:00:00,0.58,0.58,0.46,0.49
405698,10,2021-04-18,05:00:00,0.52,0.53,0.5,0.5
405697,10,2021-04-18,06:00:00,0.49,0.51,0.49,0.51
405696,10,2021-04-18,07:00:00,0.52,0.52,0.5,0.5
405695,10,2021-04-18,08:00:00,0.51,0.53,0.51,0.53
405694,10,2021-04-18,09:00:00,0.53,0.53,0.52,0.52
405693,10,2021-04-18,10:00:00,0.51,0.52,0.49,0.5
405692,10,2021-04-18,11:00:00,0.5,0.51,0.5,0.51
405691,10,2021-04-18,12:00:00,0.51,0.51,0.49,0.49
405690,10,2021-04-18,13:00:00,0.48,0.5,0.48,0.5
405689,10,2021-04-18,14:00:00,0.5,0.51,0.5,0.51
405688,10,2021-04-18,15:00:00,0.51,0.52,0.51,0.52
405687,10,2021-04-18,16:00:00,0.51,0.53,0.51,0.52
405686,10,2021-04-18,17:00:00,0.53,0.54,0.53,0.54
405685,10,2021-04-18,18:00:00,0.53,0.54,0.53,0.53
405684,10,2021-04-18,19:00:00,0.53,0.53,0.53,0.53
405683,10,2021-04-18,20:00:00,0.53,0.54,0.53,0.54
405682,10,2021-04-18,21:00:00,0.54,0.55,0.54,0.54
405681,10,2021-04-18,22:00:00,0.55,0.55,0.54,0.54
405680,10,2021-04-18,23:00:00,0.55,0.55,0.54,0.55
405679,10,2021-04-19,00:00:00,0.55,0.55,0.54,0.55
405678,10,2021-04-19,01:00:00,0.55,0.55,0.54,0.55
405677,10,2021-04-19,02:00:00,0.55,0.56,0.55,0.55
405676,10,2021-04-19,03:00:00,0.55,0.56,0.55,0.55
405675,10,2021-04-19,04:00:00,0.56,0.56,0.55,0.56
405674,10,2021-04-19,05:00:00,0.56,0.56,0.56,0.56
405673,10,2021-04-19,06:00:00,0.57,0.57,0.55,0.55
405672,10,2021-04-19,07:00:00,0.55,0.56,0.55,0.56
405671,10,2021-04-19,08:00:00,0.56,0.57,0.55,0.56
405670,10,2021-04-19,09:00:00,0.55,0.56,0.54,0.55
405669,10,2021-04-19,10:00:00,0.54,0.55,0.54,0.54
405668,10,2021-04-19,11:00:00,0.54,0.54,0.52,0.52
405667,10,2021-04-19,12:00:00,0.52,0.54,0.52,0.54
405666,10,2021-04-19,13:00:00,0.54,0.54,0.53,0.53
405665,10,2021-04-19,14:00:00,0.53,0.53,0.52,0.53
405664,10,2021-04-19,15:00:00,0.53,0.53,0.5,0.5
405663,10,2021-04-19,16:00:00,0.51,0.51,0.5,0.5
405662,10,2021-04-19,17:00:00,0.49,0.51,0.49,0.5
405661,10,2021-04-19,18:00:00,0.49,0.51,0.49,0.51
405660,10,2021-04-19,19:00:00,0.51,0.52,0.51,0.52
405659,10,2021-04-19,20:00:00,0.51,0.52,0.51,0.51
405658,10,2021-04-19,21:00:00,0.51,0.52,0.51,0.52
405657,10,2021-04-19,22:00:00,0.52,0.52,0.51,0.52
405656,10,2021-04-19,23:00:00,0.52,0.52,0.51,0.51
405655,10,2021-04-20,00:00:00,0.51,0.51,0.5,0.5
405654,10,2021-04-20,01:00:00,0.5,0.5,0.48,0.48
405653,10,2021-04-20,02:00:00,0.48,0.49,0.48,0.49
405652,10,2021-04-20,03:00:00,0.49,0.49,0.48,0.48
405651,10,2021-04-20,04:00:00,0.49,0.49,0.48,0.49
405650,10,2021-04-20,05:00:00,0.49,0.49,0.48,0.49
405649,10,2021-04-20,06:00:00,0.5,0.5,0.48,0.48
405648,10,2021-04-20,07:00:00,0.48,0.49,0.48,0.48
405647,10,2021-04-20,08:00:00,0.47,0.48,0.47,0.47
405646,10,2021-04-20,09:00:00,0.48,0.48,0.48,0.48
405645,10,2021-04-20,10:00:00,0.49,0.49,0.48,0.49
405644,10,2021-04-20,11:00:00,0.49,0.5,0.49,0.5
405643,10,2021-04-20,12:00:00,0.5,0.51,0.5,0.5
405642,10,2021-04-20,13:00:00,0.5,0.5,0.5,0.5
405641,10,2021-04-20,14:00:00,0.5,0.51,0.5,0.51
405640,10,2021-04-20,15:00:00,0.51,0.52,0.5,0.5
405639,10,2021-04-20,16:00:00,0.49,0.51,0.49,0.5
405638,10,2021-04-20,17:00:00,0.51,0.51,0.5,0.5
405637,10,2021-04-20,18:00:00,0.51,0.51,0.5,0.51
405636,10,2021-04-20,19:00:00,0.51,0.52,0.51,0.51
405635,10,2021-04-20,20:00:00,0.51,0.53,0.51,0.53
405634,10,2021-04-20,21:00:00,0.53,0.53,0.52,0.53
405633,10,2021-04-20,22:00:00,0.53,0.53,0.51,0.52
405632,10,2021-04-20,23:00:00,0.52,0.52,0.51,0.52
405631,10,2021-04-21,00:00:00,0.52,0.53,0.52,0.52
405630,10,2021-04-21,01:00:00,0.53,0.54,0.53,0.53
405629,10,2021-04-21,02:00:00,0.52,0.53,0.52,0.53
405628,10,2021-04-21,03:00:00,0.54,0.54,0.53,0.53
405627,10,2021-04-21,04:00:00,0.53,0.53,0.52,0.52
405626,10,2021-04-21,05:00:00,0.52,0.52,0.51,0.52
405625,10,2021-04-21,06:00:00,0.52,0.52,0.51,0.52
405624,10,2021-04-21,07:00:00,0.52,0.52,0.51,0.52
405623,10,2021-04-21,08:00:00,0.52,0.52,0.51,0.51
405622,10,2021-04-21,09:00:00,0.51,0.51,0.5,0.51
405621,10,2021-04-21,10:00:00,0.51,0.51,0.51,0.51
405620,10,2021-04-21,11:00:00,0.51,0.51,0.5,0.5
405619,10,2021-04-21,12:00:00,0.49,0.5,0.49,0.5
405618,10,2021-04-21,13:00:00,0.49,0.51,0.49,0.5
405617,10,2021-04-21,14:00:00,0.51,0.51,0.51,0.51
405616,10,2021-04-21,15:00:00,0.51,0.51,0.5,0.51
405615,10,2021-04-21,16:00:00,0.51,0.52,0.51,0.51
405614,10,2021-04-21,17:00:00,0.51,0.52,0.51,0.51
405613,10,2021-04-21,18:00:00,0.51,0.52,0.51,0.51
405612,10,2021-04-21,19:00:00,0.51,0.51,0.5,0.5
405611,10,2021-04-21,20:00:00,0.51,0.51,0.51,0.51
405610,10,2021-04-21,21:00:00,0.51,0.51,0.5,0.5
405609,10,2021-04-21,22:00:00,0.5,0.5,0.5,0.5
405608,10,2021-04-21,23:00:00,0.5,0.5,0.49,0.49
405607,10,2021-04-22,00:00:00,0.49,0.5,0.48,0.5
405606,10,2021-04-22,01:00:00,0.49,0.49,0.48,0.49
405605,10,2021-04-22,02:00:00,0.49,0.5,0.49,0.5
405604,10,2021-04-22,03:00:00,0.49,0.49,0.48,0.49
405603,10,2021-04-22,04:00:00,0.49,0.49,0.48,0.48
405602,10,2021-04-22,05:00:00,0.48,0.49,0.48,0.48
405601,10,2021-04-22,06:00:00,0.49,0.49,0.49,0.49
405600,10,2021-04-22,07:00:00,0.49,0.49,0.49,0.49
405599,10,2021-04-22,08:00:00,0.49,0.49,0.49,0.49
405598,10,2021-04-22,09:00:00,0.49,0.49,0.48,0.48
405597,10,2021-04-22,10:00:00,0.48,0.48,0.47,0.48
405596,10,2021-04-22,11:00:00,0.48,0.49,0.48,0.48
405595,10,2021-04-22,12:00:00,0.48,0.49,0.48,0.49
405594,10,2021-04-22,13:00:00,0.5,0.5,0.5,0.5
405593,10,2021-04-22,14:00:00,0.5,0.5,0.49,0.49
405592,10,2021-04-22,15:00:00,0.49,0.5,0.49,0.49
405591,10,2021-04-22,16:00:00,0.5,0.5,0.49,0.5
405590,10,2021-04-22,17:00:00,0.5,0.5,0.5,0.5
405589,10,2021-04-22,18:00:00,0.51,0.51,0.5,0.5
405588,10,2021-04-22,19:00:00,0.49,0.49,0.48,0.49
405587,10,2021-04-22,20:00:00,0.49,0.49,0.48,0.49
405586,10,2021-04-22,21:00:00,0.49,0.49,0.47,0.47
405585,10,2021-04-22,22:00:00,0.47,0.47,0.45,0.47
405584,10,2021-04-22,23:00:00,0.46,0.47,0.46,0.46
405583,10,2021-04-23,00:00:00,0.45,0.46,0.45,0.45
405582,10,2021-04-23,01:00:00,0.45,0.46,0.44,0.45
405581,10,2021-04-23,02:00:00,0.44,0.45,0.43,0.43
405580,10,2021-04-23,03:00:00,0.43,0.43,0.38,0.4
405579,10,2021-04-23,04:00:00,0.41,0.42,0.4,0.42
405578,10,2021-04-23,05:00:00,0.42,0.42,0.4,0.4
405577,10,2021-04-23,06:00:00,0.4,0.41,0.39,0.4
405576,10,2021-04-23,07:00:00,0.4,0.41,0.39,0.4
405575,10,2021-04-23,08:00:00,0.4,0.41,0.4,0.4
405574,10,2021-04-23,09:00:00,0.4,0.4,0.39,0.4
405573,10,2021-04-23,10:00:00,0.41,0.41,0.4,0.4
405572,10,2021-04-23,11:00:00,0.41,0.42,0.4,0.42
405571,10,2021-04-23,12:00:00,0.42,0.43,0.42,0.43
405570,10,2021-04-23,13:00:00,0.43,0.43,0.42,0.42
405569,10,2021-04-23,14:00:00,0.42,0.42,0.41,0.41
405568,10,2021-04-23,15:00:00,0.42,0.43,0.42,0.43
405567,10,2021-04-23,16:00:00,0.43,0.43,0.42,0.43
405566,10,2021-04-23,17:00:00,0.43,0.43,0.42,0.43
405565,10,2021-04-23,18:00:00,0.43,0.44,0.43,0.43
405564,10,2021-04-23,19:00:00,0.43,0.44,0.43,0.44
405563,10,2021-04-23,20:00:00,0.44,0.45,0.44,0.45
405562,10,2021-04-23,21:00:00,0.45,0.45,0.45,0.45
405561,10,2021-04-23,22:00:00,0.44,0.45,0.44,0.44
405560,10,2021-04-23,23:00:00,0.44,0.45,0.44,0.45
405559,10,2021-04-24,00:00:00,0.45,0.45,0.44,0.45
405558,10,2021-04-24,01:00:00,0.45,0.45,0.44,0.44
405557,10,2021-04-24,02:00:00,0.44,0.46,0.44,0.45
405556,10,2021-04-24,03:00:00,0.45,0.45,0.44,0.45
405555,10,2021-04-24,04:00:00,0.45,0.46,0.45,0.45
405554,10,2021-04-24,05:00:00,0.45,0.45,0.44,0.45
405553,10,2021-04-24,06:00:00,0.44,0.45,0.44,0.44
405552,10,2021-04-24,07:00:00,0.44,0.45,0.44,0.44
405551,10,2021-04-24,08:00:00,0.44,0.44,0.43,0.44
405550,10,2021-04-24,09:00:00,0.44,0.44,0.44,0.44
405549,10,2021-04-24,10:00:00,0.44,0.44,0.43,0.44
405548,10,2021-04-24,11:00:00,0.43,0.44,0.42,0.42
405547,10,2021-04-24,12:00:00,0.42,0.43,0.42,0.42
405546,10,2021-04-24,13:00:00,0.42,0.43,0.41,0.42
405545,10,2021-04-24,14:00:00,0.42,0.43,0.42,0.43
405544,10,2021-04-24,15:00:00,0.42,0.42,0.42,0.42
405543,10,2021-04-24,16:00:00,0.42,0.43,0.42,0.43
405542,10,2021-04-24,17:00:00,0.43,0.43,0.42,0.43
405541,10,2021-04-24,18:00:00,0.43,0.43,0.42,0.43
405540,10,2021-04-24,19:00:00,0.43,0.43,0.43,0.43
405539,10,2021-04-24,20:00:00,0.43,0.43,0.43,0.43
405538,10,2021-04-24,21:00:00,0.43,0.43,0.42,0.43
405537,10,2021-04-24,22:00:00,0.43,0.43,0.43,0.43
405536,10,2021-04-24,23:00:00,0.43,0.43,0.42,0.43
405535,10,2021-04-25,00:00:00,0.43,0.43,0.43,0.43
405534,10,2021-04-25,01:00:00,0.43,0.43,0.42,0.43
405533,10,2021-04-25,02:00:00,0.43,0.44,0.43,0.43
405532,10,2021-04-25,03:00:00,0.43,0.44,0.43,0.43
405531,10,2021-04-25,04:00:00,0.43,0.43,0.42,0.42
405530,10,2021-04-25,05:00:00,0.42,0.42,0.42,0.42
405529,10,2021-04-25,06:00:00,0.42,0.43,0.42,0.43
405528,10,2021-04-25,07:00:00,0.43,0.43,0.42,0.42
405527,10,2021-04-25,08:00:00,0.42,0.42,0.42,0.42
405526,10,2021-04-25,09:00:00,0.42,0.42,0.42,0.42
405525,10,2021-04-25,10:00:00,0.43,0.43,0.42,0.42
405524,10,2021-04-25,11:00:00,0.43,0.43,0.42,0.43
405523,10,2021-04-25,12:00:00,0.43,0.43,0.42,0.43
405522,10,2021-04-25,13:00:00,0.43,0.43,0.43,0.43
405521,10,2021-04-25,14:00:00,0.43,0.44,0.43,0.43
405520,10,2021-04-25,15:00:00,0.43,0.44,0.43,0.44
405519,10,2021-04-25,16:00:00,0.44,0.45,0.44,0.44
