,ID,Date,Time,Open,High,Low,Close
292036,7,2021-04-15,11:00:00,2449.9,2459.26,2426.32,2432.78
292035,7,2021-04-15,12:00:00,2414.87,2437.39,2407.06,2435.43
292034,7,2021-04-15,13:00:00,2428.8,2442.19,2424.24,2435.74
292033,7,2021-04-15,14:00:00,2440.2,2467.23,2436.99,2466.98
292032,7,2021-04-15,15:00:00,2466.87,2477.56,2452.2,2465.85
292031,7,2021-04-15,16:00:00,2464.08,2471.93,2450.91,2456.34
292030,7,2021-04-15,17:00:00,2463.22,2482.88,2453.89,2459.67
292029,7,2021-04-15,18:00:00,2454.0,2458.01,2435.12,2444.24
292028,7,2021-04-15,19:00:00,2459.74,2472.24,2451.5,2465.84
292027,7,2021-04-15,20:00:00,2468.74,2472.62,2460.81,2471.26
292026,7,2021-04-15,21:00:00,2482.12,2503.59,2481.67,2493.44
292025,7,2021-04-15,22:00:00,2503.73,2503.92,2487.03,2496.6
292024,7,2021-04-15,23:00:00,2501.0,2542.43,2493.88,2538.06
292023,7,2021-04-16,00:00:00,2531.91,2546.16,2509.52,2512.28
292022,7,2021-04-16,01:00:00,2516.39,2541.55,2516.39,2538.39
292021,7,2021-04-16,02:00:00,2530.83,2536.24,2487.25,2497.17
292020,7,2021-04-16,03:00:00,2508.4,2519.35,2492.24,2496.06
292019,7,2021-04-16,04:00:00,2490.73,2510.17,2481.6,2500.88
292018,7,2021-04-16,05:00:00,2498.61,2499.67,2437.01,2450.81
292017,7,2021-04-16,06:00:00,2424.21,2456.46,2414.9,2429.31
292016,7,2021-04-16,07:00:00,2422.51,2422.51,2376.81,2413.7
292015,7,2021-04-16,08:00:00,2418.98,2435.33,2395.35,2432.73
292014,7,2021-04-16,09:00:00,2428.47,2451.62,2414.81,2440.25
292013,7,2021-04-16,10:00:00,2421.03,2421.66,2364.86,2377.42
292012,7,2021-04-16,11:00:00,2384.73,2403.85,2359.87,2365.29
292011,7,2021-04-16,12:00:00,2351.74,2375.38,2328.83,2370.22
292010,7,2021-04-16,13:00:00,2385.0,2401.81,2364.87,2386.42
292009,7,2021-04-16,14:00:00,2382.62,2410.78,2369.05,2370.9
292008,7,2021-04-16,15:00:00,2357.04,2422.44,2352.75,2422.44
292007,7,2021-04-16,16:00:00,2412.02,2428.85,2397.75,2413.76
292006,7,2021-04-16,17:00:00,2434.31,2439.82,2407.41,2417.29
292005,7,2021-04-16,18:00:00,2430.67,2443.66,2419.98,2441.55
292004,7,2021-04-16,19:00:00,2429.04,2434.33,2407.0,2426.46
292003,7,2021-04-16,20:00:00,2435.54,2439.61,2406.38,2424.53
292002,7,2021-04-16,21:00:00,2433.67,2454.34,2426.53,2451.02
292001,7,2021-04-16,22:00:00,2459.53,2464.49,2445.73,2458.19
292000,7,2021-04-16,23:00:00,2449.64,2458.05,2428.24,2438.43
291999,7,2021-04-17,00:00:00,2423.44,2436.51,2421.4,2425.74
291998,7,2021-04-17,01:00:00,2426.48,2476.87,2426.3,2446.99
291997,7,2021-04-17,02:00:00,2463.21,2487.2,2462.96,2487.2
291996,7,2021-04-17,03:00:00,2478.69,2491.91,2476.53,2491.91
291995,7,2021-04-17,04:00:00,2486.48,2490.11,2466.55,2478.54
291994,7,2021-04-17,05:00:00,2488.01,2495.92,2476.8,2486.06
291993,7,2021-04-17,06:00:00,2482.62,2485.93,2470.15,2482.72
291992,7,2021-04-17,07:00:00,2480.7,2484.07,2469.1,2470.25
291991,7,2021-04-17,08:00:00,2470.14,2476.23,2454.87,2468.67
291990,7,2021-04-17,09:00:00,2464.62,2477.63,2464.57,2466.59
291989,7,2021-04-17,10:00:00,2471.01,2472.9,2437.63,2443.65
291988,7,2021-04-17,11:00:00,2437.47,2445.13,2422.74,2423.83
291987,7,2021-04-17,12:00:00,2421.75,2431.49,2395.64,2400.87
291986,7,2021-04-17,13:00:00,2412.62,2420.92,2392.46,2411.1
291985,7,2021-04-17,14:00:00,2416.09,2416.09,2378.28,2415.24
291984,7,2021-04-17,15:00:00,2409.55,2424.18,2398.3,2398.42
291983,7,2021-04-17,16:00:00,2389.67,2390.18,2346.33,2346.33
291982,7,2021-04-17,17:00:00,2349.75,2368.7,2320.29,2367.98
291981,7,2021-04-17,18:00:00,2356.47,2375.56,2351.31,2367.1
291980,7,2021-04-17,19:00:00,2332.41,2381.28,2325.59,2373.77
291979,7,2021-04-17,20:00:00,2368.05,2389.76,2368.05,2381.28
291978,7,2021-04-17,21:00:00,2383.72,2394.2,2376.66,2392.39
291977,7,2021-04-17,22:00:00,2395.68,2399.53,2388.17,2394.11
291976,7,2021-04-17,23:00:00,2395.31,2399.67,2374.75,2374.76
291975,7,2021-04-18,00:00:00,2383.15,2389.49,2339.31,2343.84
291974,7,2021-04-18,01:00:00,2323.38,2344.37,2255.89,2305.24
291973,7,2021-04-18,02:00:00,2290.17,2312.25,2262.81,2307.02
291972,7,2021-04-18,03:00:00,2291.29,2301.32,2261.09,2276.99
291971,7,2021-04-18,04:00:00,2260.46,2274.33,1978.22,2090.32
291970,7,2021-04-18,05:00:00,2193.53,2223.29,2158.9,2180.26
291969,7,2021-04-18,06:00:00,2164.49,2201.93,2157.68,2182.32
291968,7,2021-04-18,07:00:00,2189.9,2222.16,2183.8,2186.32
291967,7,2021-04-18,08:00:00,2199.82,2242.83,2199.82,2232.68
291966,7,2021-04-18,09:00:00,2223.15,2235.68,2180.22,2182.92
291965,7,2021-04-18,10:00:00,2146.03,2162.06,2094.23,2119.71
291964,7,2021-04-18,11:00:00,2126.42,2147.39,2107.04,2146.06
291963,7,2021-04-18,12:00:00,2128.94,2149.43,2064.08,2067.43
291962,7,2021-04-18,13:00:00,2056.38,2112.14,2053.33,2106.66
291961,7,2021-04-18,14:00:00,2106.96,2131.3,2090.86,2115.26
291960,7,2021-04-18,15:00:00,2123.12,2153.37,2119.02,2146.36
291959,7,2021-04-18,16:00:00,2134.06,2155.05,2124.5,2138.47
291958,7,2021-04-18,17:00:00,2150.37,2187.71,2146.85,2178.59
291957,7,2021-04-18,18:00:00,2167.65,2175.56,2153.05,2154.27
291956,7,2021-04-18,19:00:00,2150.1,2163.93,2142.29,2163.19
291955,7,2021-04-18,20:00:00,2174.2,2198.16,2174.2,2195.5
291954,7,2021-04-18,21:00:00,2195.4,2227.49,2194.99,2227.42
291953,7,2021-04-18,22:00:00,2229.23,2230.78,2205.22,2208.17
291952,7,2021-04-18,23:00:00,2225.25,2249.35,2217.08,2249.01
291951,7,2021-04-19,00:00:00,2244.55,2253.7,2237.29,2250.23
291950,7,2021-04-19,01:00:00,2242.32,2259.81,2206.83,2259.36
291949,7,2021-04-19,02:00:00,2261.42,2273.07,2252.91,2253.46
291948,7,2021-04-19,03:00:00,2250.86,2259.83,2236.65,2255.19
291947,7,2021-04-19,04:00:00,2256.13,2274.92,2246.8,2274.92
291946,7,2021-04-19,05:00:00,2272.25,2274.33,2263.82,2263.82
291945,7,2021-04-19,06:00:00,2269.03,2270.91,2238.51,2253.35
291944,7,2021-04-19,07:00:00,2245.93,2256.95,2242.95,2251.31
291943,7,2021-04-19,08:00:00,2267.77,2273.7,2258.42,2265.76
291942,7,2021-04-19,09:00:00,2272.61,2278.92,2246.73,2253.16
291941,7,2021-04-19,10:00:00,2246.38,2255.16,2234.88,2246.42
291940,7,2021-04-19,11:00:00,2232.23,2236.14,2203.41,2217.67
291939,7,2021-04-19,12:00:00,2223.13,2247.16,2220.02,2244.56
291938,7,2021-04-19,13:00:00,2251.57,2257.58,2234.92,2236.01
291937,7,2021-04-19,14:00:00,2227.66,2236.84,2203.63,2227.38
291936,7,2021-04-19,15:00:00,2221.64,2221.66,2135.26,2139.01
291935,7,2021-04-19,16:00:00,2149.73,2156.75,2104.75,2105.94
291934,7,2021-04-19,17:00:00,2098.05,2145.02,2086.2,2128.64
291933,7,2021-04-19,18:00:00,2107.6,2139.29,2093.68,2133.24
291932,7,2021-04-19,19:00:00,2149.87,2175.38,2148.07,2174.71
291931,7,2021-04-19,20:00:00,2173.36,2182.86,2161.64,2179.79
291930,7,2021-04-19,21:00:00,2192.92,2220.16,2179.99,2216.35
291929,7,2021-04-19,22:00:00,2210.33,2222.14,2184.95,2220.58
291928,7,2021-04-19,23:00:00,2205.13,2213.15,2192.4,2201.65
291927,7,2021-04-20,00:00:00,2192.72,2203.9,2156.39,2169.31
291926,7,2021-04-20,01:00:00,2164.47,2178.8,2073.37,2085.15
291925,7,2021-04-20,02:00:00,2093.49,2134.15,2091.56,2109.22
291924,7,2021-04-20,03:00:00,2101.44,2104.58,2056.25,2078.57
291923,7,2021-04-20,04:00:00,2093.54,2108.7,2081.86,2108.7
291922,7,2021-04-20,05:00:00,2106.07,2126.8,2103.0,2126.25
291921,7,2021-04-20,06:00:00,2145.21,2148.67,2119.57,2120.38
291920,7,2021-04-20,07:00:00,2122.77,2134.75,2081.95,2081.95
291919,7,2021-04-20,08:00:00,2080.2,2089.83,2060.19,2071.51
291918,7,2021-04-20,09:00:00,2094.96,2147.25,2091.71,2128.5
291917,7,2021-04-20,10:00:00,2146.92,2161.7,2135.05,2152.21
291916,7,2021-04-20,11:00:00,2142.14,2189.57,2140.23,2183.16
291915,7,2021-04-20,12:00:00,2186.47,2198.2,2177.09,2183.75
291914,7,2021-04-20,13:00:00,2197.86,2198.78,2168.53,2181.78
291913,7,2021-04-20,14:00:00,2184.1,2220.64,2183.75,2215.18
291912,7,2021-04-20,15:00:00,2224.16,2232.76,2178.2,2179.59
291911,7,2021-04-20,16:00:00,2176.76,2186.53,2145.67,2155.23
291910,7,2021-04-20,17:00:00,2189.61,2225.69,2176.54,2225.13
291909,7,2021-04-20,18:00:00,2253.47,2268.35,2240.79,2257.91
291908,7,2021-04-20,19:00:00,2273.5,2299.63,2259.93,2286.85
291907,7,2021-04-20,20:00:00,2287.64,2315.11,2279.45,2315.06
291906,7,2021-04-20,21:00:00,2327.37,2335.7,2298.62,2307.83
291905,7,2021-04-20,22:00:00,2307.57,2345.58,2306.92,2335.03
291904,7,2021-04-20,23:00:00,2343.46,2348.59,2317.9,2329.18
291903,7,2021-04-21,00:00:00,2321.31,2339.04,2317.62,2331.61
291902,7,2021-04-21,01:00:00,2333.23,2364.07,2328.15,2336.78
291901,7,2021-04-21,02:00:00,2287.11,2318.64,2283.24,2311.81
291900,7,2021-04-21,03:00:00,2323.47,2327.85,2306.67,2324.73
291899,7,2021-04-21,04:00:00,2329.86,2333.33,2306.55,2315.98
291898,7,2021-04-21,05:00:00,2287.73,2311.59,2278.11,2308.76
291897,7,2021-04-21,06:00:00,2309.53,2321.0,2291.26,2305.29
291896,7,2021-04-21,07:00:00,2305.52,2326.18,2289.52,2325.64
291895,7,2021-04-21,08:00:00,2318.32,2318.34,2288.33,2290.9
291894,7,2021-04-21,09:00:00,2296.99,2302.99,2268.65,2297.04
291893,7,2021-04-21,10:00:00,2299.12,2314.16,2286.98,2303.1
291892,7,2021-04-21,11:00:00,2301.22,2302.52,2270.06,2277.53
291891,7,2021-04-21,12:00:00,2266.66,2280.28,2240.8,2256.75
291890,7,2021-04-21,13:00:00,2267.24,2363.89,2261.55,2363.16
291889,7,2021-04-21,14:00:00,2370.27,2388.4,2361.01,2379.17
291888,7,2021-04-21,15:00:00,2389.41,2424.04,2363.11,2419.73
291887,7,2021-04-21,16:00:00,2441.96,2450.26,2409.16,2432.92
291886,7,2021-04-21,17:00:00,2445.58,2470.51,2427.37,2437.04
291885,7,2021-04-21,18:00:00,2429.16,2441.0,2406.91,2413.21
291884,7,2021-04-21,19:00:00,2421.85,2433.87,2401.53,2408.39
291883,7,2021-04-21,20:00:00,2408.84,2446.86,2408.84,2433.29
291882,7,2021-04-21,21:00:00,2439.34,2440.04,2392.62,2395.23
291881,7,2021-04-21,22:00:00,2404.16,2412.51,2382.38,2388.44
291880,7,2021-04-21,23:00:00,2376.51,2406.28,2350.76,2365.55
291879,7,2021-04-22,00:00:00,2365.46,2384.08,2338.95,2377.17
291878,7,2021-04-22,01:00:00,2358.33,2387.99,2317.23,2385.91
291877,7,2021-04-22,02:00:00,2417.79,2452.71,2414.69,2434.79
291876,7,2021-04-22,03:00:00,2401.85,2419.77,2345.48,2400.01
291875,7,2021-04-22,04:00:00,2407.76,2430.65,2392.9,2396.23
291874,7,2021-04-22,05:00:00,2391.53,2435.36,2389.72,2417.97
291873,7,2021-04-22,06:00:00,2448.25,2455.23,2427.28,2436.66
291872,7,2021-04-22,07:00:00,2480.19,2497.42,2466.76,2472.96
291871,7,2021-04-22,08:00:00,2476.14,2486.44,2448.78,2469.87
291870,7,2021-04-22,09:00:00,2473.83,2482.61,2429.54,2433.99
291869,7,2021-04-22,10:00:00,2455.82,2485.87,2436.65,2480.85
291868,7,2021-04-22,11:00:00,2494.13,2510.8,2477.58,2510.73
291867,7,2021-04-22,12:00:00,2512.86,2572.38,2512.02,2563.62
291866,7,2021-04-22,13:00:00,2545.16,2594.98,2545.16,2572.79
291865,7,2021-04-22,14:00:00,2551.18,2591.14,2542.86,2556.78
291864,7,2021-04-22,15:00:00,2545.22,2591.96,2545.22,2578.91
291863,7,2021-04-22,16:00:00,2602.05,2607.82,2578.27,2594.86
291862,7,2021-04-22,17:00:00,2612.06,2645.14,2606.98,2630.26
291861,7,2021-04-22,18:00:00,2614.2,2625.61,2557.73,2558.4
291860,7,2021-04-22,19:00:00,2526.63,2576.37,2508.39,2575.99
291859,7,2021-04-22,20:00:00,2540.93,2541.73,2471.55,2533.48
291858,7,2021-04-22,21:00:00,2535.42,2535.42,2436.25,2437.87
291857,7,2021-04-22,22:00:00,2398.62,2432.56,2305.78,2422.07
291856,7,2021-04-22,23:00:00,2415.77,2449.74,2393.04,2424.22
291855,7,2021-04-23,00:00:00,2404.84,2444.0,2393.07,2434.77
291854,7,2021-04-23,01:00:00,2400.19,2441.96,2372.03,2407.35
291853,7,2021-04-23,02:00:00,2372.72,2391.9,2313.03,2330.21
291852,7,2021-04-23,03:00:00,2321.58,2337.76,2120.88,2211.26
291851,7,2021-04-23,04:00:00,2251.0,2294.61,2227.66,2288.5
291850,7,2021-04-23,05:00:00,2283.92,2287.25,2218.36,2226.25
291849,7,2021-04-23,06:00:00,2206.85,2239.99,2132.89,2225.87
291848,7,2021-04-23,07:00:00,2228.31,2228.31,2157.17,2190.92
291847,7,2021-04-23,08:00:00,2208.18,2232.15,2139.41,2158.0
291846,7,2021-04-23,09:00:00,2131.2,2194.95,2107.29,2182.54
291845,7,2021-04-23,10:00:00,2217.78,2217.78,2161.15,2181.05
291844,7,2021-04-23,11:00:00,2199.85,2292.1,2192.23,2284.23
291843,7,2021-04-23,12:00:00,2280.6,2320.3,2262.43,2311.5
291842,7,2021-04-23,13:00:00,2299.95,2310.04,2254.41,2281.58
291841,7,2021-04-23,14:00:00,2246.41,2266.12,2198.59,2205.46
291840,7,2021-04-23,15:00:00,2238.92,2304.91,2222.41,2301.93
291839,7,2021-04-23,16:00:00,2301.49,2314.9,2256.85,2310.55
291838,7,2021-04-23,17:00:00,2337.13,2353.46,2304.77,2341.68
291837,7,2021-04-23,18:00:00,2331.39,2336.89,2286.07,2298.79
291836,7,2021-04-23,19:00:00,2296.85,2353.76,2287.92,2353.5
291835,7,2021-04-23,20:00:00,2350.46,2362.94,2338.96,2350.67
291834,7,2021-04-23,21:00:00,2369.5,2382.94,2345.83,2348.65
